01	NO	17	7	FB	147823	1	02	0	2000	67038	N	13/04/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	2000	0	40	40
01	NO	17	3	FB	147575	1	02	0	10000	335190	N	11/04/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	10000	0	40	40
01	NO	17	6	FB	147783	1	02	0	16000	536304	N	13/04/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	16000	0	40	40
01	NO	17	13	FB	148233	1	02	0	20000	670380	N	17/04/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	20000	0	40	40
01	NO	18	1	FB	144772	1	01	0	1440	34560	N	12/03/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	0	0	40	40
01	NO	18	2	FB	146306	1	01	0	1440	34560	N	30/03/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	0	0	40	40
01	NO	18	4	FB	146366	1	02	0	15600	488628	N	30/03/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	0	0	40	40
01	NO	18	3	FB	144776	1	02	0	15600	488628	N	12/03/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	0	0	40	40
01	NO	19	2	FB	148447	1	02	0	22000	737418	N	19/04/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	22000	0	40	40
01	NO	19	4	FB	148651	1	02	0	20000	670380	N	21/04/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	20000	0	40	40
01	NO	19	3	FB	148542	1	02	0	10000	335190	N	20/04/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	10000	0	40	40
01	NO	19	7	FB	148992	1	02	0	20000	670380	N	24/04/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	20000	0	40	40
01	NO	19	6	FB	148889	1	02	0	24000	804456	N	23/04/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	24000	0	40	40
01	NO	19	5	FB	148788	1	02	0	22000	737418	N	22/04/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	22000	0	40	40
01	NO	19	1	FB	148321	1	02	0	22000	737418	N	18/04/2005 00:00:00	0	0	0	N	0	0	0			0	0			0	22000	0	40	40
