01	FB	147587	0002	S	01	UN	17.00	6000.00	102000.00	N	N	IV01	0	0	01	S	MF11	4	4080	
01	FB	147588	0002	S	01	UN	5.00	6000.00	30000.00	N	N	IV01	0	0	01	S	MF11	4	1200	
01	FB	147589	0002	S	01	UN	10.00	6000.00	60000.00	N	N	IV01	0	0	01	S	MF11	4	2400	
01	FB	147590	0003	S	01	UN	3.00	50000.00	150000.00	N	N	IV01	0	0	02	S	MF11	4	6000	
01	FB	147590	0004	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147590	0005	S	01	UN	3.00	9538.00	28614.00	S	N		0	0	02	N		0	0	
01	FB	147590	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147591	0002	S	01	UN	9.00	6000.00	54000.00	N	N	IV01	0	0	01	S	MF11	4	2160	
01	FB	147592	0003	S	01	UN	2.00	50000.00	100000.00	N	N	IV01	0	0	02	S	MF11	4	4000	
01	FB	147592	0004	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147592	0005	S	01	UN	2.00	9538.00	19076.00	S	N		0	0	02	N		0	0	
01	FB	147592	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147593	0003	S	01	UN	2.00	50000.00	100000.00	N	N	IV01	0	0	02	S	MF11	4	4000	
01	FB	147593	0005	S	01	UN	2.00	9538.00	19076.00	S	N		0	0	02	N		0	0	
01	FB	147593	0010	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147594	0003	S	01	UN	3.00	50000.00	150000.00	N	N	IV01	0	0	02	S	MF11	4	6000	
01	FB	147594	0004	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147594	0005	S	01	UN	3.00	9538.00	28614.00	S	N		0	0	02	N		0	0	
01	FB	147594	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147595	0003	S	01	UN	2.00	50000.00	100000.00	N	N	IV01	0	0	02	S	MF11	4	4000	
01	FB	147595	0005	S	01	UN	2.00	9538.00	19076.00	S	N		0	0	02	N		0	0	
01	FB	147595	0010	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147596	0003	S	01	UN	1.00	50000.00	50000.00	N	N	IV01	0	0	02	S	MF11	4	2000	
01	FB	147596	0005	S	01	UN	1.00	9538.00	9538.00	S	N		0	0	02	N		0	0	
01	FB	147596	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147597	0003	S	01	UN	2.00	50000.00	100000.00	N	N	IV01	0	0	02	S	MF11	4	4000	
01	FB	147597	0005	S	01	UN	2.00	9538.00	19076.00	S	N		0	0	02	N		0	0	
01	FB	147597	0010	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147598	0003	S	01	UN	1.00	50000.00	50000.00	N	N	IV01	0	0	02	S	MF11	4	2000	
01	FB	147598	0004	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147598	0005	S	01	UN	1.00	9538.00	9538.00	S	N		0	0	02	N		0	0	
01	FB	147599	0003	S	01	UN	4.00	50000.00	200000.00	N	N	IV01	0	0	02	S	MF11	4	8000	
01	FB	147599	0004	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147599	0005	S	01	UN	4.00	9538.00	38152.00	S	N		0	0	02	N		0	0	
01	FB	147599	0010	S	01	UN	3.00	9500.00	28500.00	S	N		0	0	02	N		0	0	
01	FB	147600	0002	S	01	UN	10.00	6000.00	60000.00	N	N	IV01	0	0	01	S	MF11	4	2400	
01	FB	147601	0003	S	01	UN	7.00	50000.00	350000.00	N	N	IV01	0	0	02	S	MF11	4	14000	
01	FB	147601	0005	S	01	UN	7.00	9538.00	66766.00	S	N		0	0	02	N		0	0	
01	FB	147601	0010	S	01	UN	7.00	9500.00	66500.00	S	N		0	0	02	N		0	0	
01	FB	147602	0003	S	01	UN	3.00	50000.00	150000.00	N	N	IV01	0	0	02	S	MF11	4	6000	
01	FB	147602	0004	S	01	UN	3.00	9500.00	28500.00	S	N		0	0	02	N		0	0	
01	FB	147602	0005	S	01	UN	3.00	9538.00	28614.00	S	N		0	0	02	N		0	0	
01	FB	147603	0003	S	01	UN	1.00	50000.00	50000.00	N	N	IV01	0	0	02	S	MF11	4	2000	
01	FB	147603	0005	S	01	UN	1.00	9538.00	9538.00	S	N		0	0	02	N		0	0	
01	FB	147603	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147604	0003	S	01	UN	6.00	50000.00	300000.00	N	N	IV01	0	0	02	S	MF11	4	12000	
01	FB	147604	0004	S	01	UN	3.00	9500.00	28500.00	S	N		0	0	02	N		0	0	
01	FB	147604	0005	S	01	UN	6.00	9538.00	57228.00	S	N		0	0	02	N		0	0	
01	FB	147604	0010	S	01	UN	3.00	9500.00	28500.00	S	N		0	0	02	N		0	0	
01	FB	147605	0003	S	01	UN	13.00	50000.00	650000.00	N	N	IV01	0	0	02	S	MF11	4	26000	
01	FB	147605	0004	S	01	UN	11.00	9500.00	104500.00	S	N		0	0	02	N		0	0	
01	FB	147605	0005	S	01	UN	13.00	9538.00	123994.00	S	N		0	0	02	N		0	0	
01	FB	147605	0010	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147606	0002	S	01	UN	8.00	6000.00	48000.00	N	N	IV01	0	0	01	S	MF11	4	1920	
01	FB	147607	0003	S	01	UN	1.00	50000.00	50000.00	N	N	IV01	0	0	02	S	MF11	4	2000	
01	FB	147607	0004	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147607	0005	S	01	UN	1.00	9538.00	9538.00	S	N		0	0	02	N		0	0	
01	FB	147608	0003	S	01	UN	2.00	50000.00	100000.00	N	N	IV01	0	0	02	S	MF11	4	4000	
01	FB	147608	0004	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147608	0005	S	01	UN	2.00	9538.00	19076.00	S	N		0	0	02	N		0	0	
01	FB	147608	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147609	0003	S	01	UN	3.00	50000.00	150000.00	N	N	IV01	0	0	02	S	MF11	4	6000	
01	FB	147609	0004	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147609	0005	S	01	UN	3.00	9538.00	28614.00	S	N		0	0	02	N		0	0	
01	FB	147609	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147610	0003	S	01	UN	4.00	50000.00	200000.00	N	N	IV01	0	0	02	S	MF11	4	8000	
01	FB	147610	0004	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147610	0005	S	01	UN	4.00	9538.00	38152.00	S	N		0	0	02	N		0	0	
01	FB	147610	0010	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147611	0003	S	01	UN	9.00	50000.00	450000.00	N	N	IV01	0	0	02	S	MF11	4	18000	
01	FB	147611	0004	S	01	UN	7.00	9500.00	66500.00	S	N		0	0	02	N		0	0	
01	FB	147611	0005	S	01	UN	9.00	9538.00	85842.00	S	N		0	0	02	N		0	0	
01	FB	147611	0010	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147612	0003	S	01	UN	4.00	50000.00	200000.00	N	N	IV01	0	0	02	S	MF11	4	8000	
01	FB	147612	0005	S	01	UN	4.00	9538.00	38152.00	S	N		0	0	02	N		0	0	
01	FB	147612	0010	S	01	UN	4.00	9500.00	38000.00	S	N		0	0	02	N		0	0	
01	FB	147613	0003	S	01	UN	2.00	50000.00	100000.00	N	N	IV01	0	0	02	S	MF11	4	4000	
01	FB	147613	0004	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147613	0005	S	01	UN	2.00	9538.00	19076.00	S	N		0	0	02	N		0	0	
01	FB	147613	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147614	0002	S	01	UN	16.00	6000.00	96000.00	N	N	IV01	0	0	01	S	MF11	4	3840	
01	FB	147615	0003	S	01	UN	2.00	50000.00	100000.00	N	N	IV01	0	0	02	S	MF11	4	4000	
01	FB	147615	0004	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147615	0005	S	01	UN	2.00	9538.00	19076.00	S	N		0	0	02	N		0	0	
01	FB	147616	0003	S	01	UN	5.00	50000.00	250000.00	N	N	IV01	0	0	02	S	MF11	4	10000	
01	FB	147616	0004	S	01	UN	4.00	9500.00	38000.00	S	N		0	0	02	N		0	0	
01	FB	147616	0005	S	01	UN	5.00	9538.00	47690.00	S	N		0	0	02	N		0	0	
01	FB	147616	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147617	0003	S	01	UN	4.00	50000.00	200000.00	N	N	IV01	0	0	02	S	MF11	4	8000	
01	FB	147617	0005	S	01	UN	4.00	9538.00	38152.00	S	N		0	0	02	N		0	0	
01	FB	147617	0010	S	01	UN	4.00	9500.00	38000.00	S	N		0	0	02	N		0	0	
01	FB	147618	0002	S	01	UN	9.00	6000.00	54000.00	N	N	IV01	0	0	01	S	MF11	4	2160	
01	FB	147619	0003	S	01	UN	5.00	50000.00	250000.00	N	N	IV01	0	0	02	S	MF11	4	10000	
01	FB	147619	0005	S	01	UN	5.00	9538.00	47690.00	S	N		0	0	02	N		0	0	
01	FB	147619	0010	S	01	UN	5.00	9500.00	47500.00	S	N		0	0	02	N		0	0	
01	FB	147620	0003	S	01	UN	16.00	50000.00	800000.00	N	N	IV01	0	0	02	S	MF11	4	32000	
01	FB	147620	0004	S	01	UN	12.00	9500.00	114000.00	S	N		0	0	02	N		0	0	
01	FB	147620	0005	S	01	UN	16.00	9538.00	152608.00	S	N		0	0	02	N		0	0	
01	FB	147620	0010	S	01	UN	4.00	9500.00	38000.00	S	N		0	0	02	N		0	0	
01	FB	147621	0002	S	01	UN	1.00	6000.00	6000.00	N	N	IV01	0	0	01	S	MF11	4	240	
01	FB	147622	0003	S	01	UN	9.00	50000.00	450000.00	N	N	IV01	0	0	02	S	MF11	4	18000	
01	FB	147622	0005	S	01	UN	9.00	9538.00	85842.00	S	N		0	0	02	N		0	0	
01	FB	147622	0010	S	01	UN	9.00	9500.00	85500.00	S	N		0	0	02	N		0	0	
01	FB	147623	0003	S	01	UN	8.00	50000.00	400000.00	N	N	IV01	0	0	02	S	MF11	4	16000	
01	FB	147623	0004	S	01	UN	5.00	9500.00	47500.00	S	N		0	0	02	N		0	0	
01	FB	147623	0005	S	01	UN	8.00	9538.00	76304.00	S	N		0	0	02	N		0	0	
01	FB	147623	0010	S	01	UN	3.00	9500.00	28500.00	S	N		0	0	02	N		0	0	
01	FB	147624	0003	S	01	UN	1.00	50000.00	50000.00	N	N	IV01	0	0	02	S	MF11	4	2000	
01	FB	147624	0005	S	01	UN	1.00	9538.00	9538.00	S	N		0	0	02	N		0	0	
01	FB	147624	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147625	0003	S	01	UN	5.00	50000.00	250000.00	N	N	IV01	0	0	02	S	MF11	4	10000	
01	FB	147625	0004	S	01	UN	5.00	9500.00	47500.00	S	N		0	0	02	N		0	0	
01	FB	147625	0005	S	01	UN	5.00	9538.00	47690.00	S	N		0	0	02	N		0	0	
01	FB	147627	0003	S	01	UN	16.00	50000.00	800000.00	N	N	IV01	0	0	02	S	MF11	4	32000	
01	FB	147627	0004	S	01	UN	13.00	9500.00	123500.00	S	N		0	0	02	N		0	0	
01	FB	147627	0005	S	01	UN	16.00	9538.00	152608.00	S	N		0	0	02	N		0	0	
01	FB	147627	0010	S	01	UN	3.00	9500.00	28500.00	S	N		0	0	02	N		0	0	
01	FB	147628	0002	N	02	UN	23.00	2000.00	46000.00	N	N	IV01	0	0	01	S	MF11	4	1840	
01	FB	147629	0002	N	02	UN	17.00	2000.00	34000.00	N	N	IV01	0	0	01	S	MF11	4	1360	
01	FB	147630	0002	N	02	UN	6.00	2000.00	12000.00	N	N	IV01	0	0	01	S	MF11	4	480	
01	FB	147631	0003	S	01	UN	3.00	50000.00	150000.00	N	N	IV01	0	0	02	S	MF11	4	6000	
01	FB	147631	0005	S	01	UN	3.00	9538.00	28614.00	S	N		0	0	02	N		0	0	
01	FB	147631	0010	S	01	UN	3.00	9500.00	28500.00	S	N		0	0	02	N		0	0	
01	FB	147632	0003	S	01	UN	11.00	50000.00	550000.00	N	N	IV01	0	0	02	S	MF11	4	22000	
01	FB	147632	0004	S	01	UN	7.00	9500.00	66500.00	S	N		0	0	02	N		0	0	
01	FB	147632	0005	S	01	UN	11.00	9538.00	104918.00	S	N		0	0	02	N		0	0	
01	FB	147632	0010	S	01	UN	4.00	9500.00	38000.00	S	N		0	0	02	N		0	0	
01	FB	147633	0003	S	01	UN	12.00	50000.00	600000.00	N	N	IV01	0	0	02	S	MF11	4	24000	
01	FB	147633	0004	S	01	UN	7.00	9500.00	66500.00	S	N		0	0	02	N		0	0	
01	FB	147633	0005	S	01	UN	12.00	9538.00	114456.00	S	N		0	0	02	N		0	0	
01	FB	147633	0010	S	01	UN	5.00	9500.00	47500.00	S	N		0	0	02	N		0	0	
01	FB	147634	0002	S	01	UN	10.00	6000.00	60000.00	N	N	IV01	0	0	01	S	MF11	4	2400	
01	FB	147635	0003	S	01	UN	14.00	50000.00	700000.00	N	N	IV01	0	0	02	S	MF11	4	28000	
01	FB	147635	0004	S	01	UN	14.00	9500.00	133000.00	S	N		0	0	02	N		0	0	
01	FB	147635	0005	S	01	UN	14.00	9538.00	133532.00	S	N		0	0	02	N		0	0	
01	FB	147636	0003	S	01	UN	2.00	50000.00	100000.00	N	N	IV01	0	0	02	S	MF11	4	4000	
01	FB	147636	0004	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147636	0005	S	01	UN	2.00	9538.00	19076.00	S	N		0	0	02	N		0	0	
01	FB	147636	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147637	0003	S	01	UN	17.00	50000.00	850000.00	N	N	IV01	0	0	02	S	MF11	4	34000	
01	FB	147637	0004	S	01	UN	12.00	9500.00	114000.00	S	N		0	0	02	N		0	0	
01	FB	147637	0005	S	01	UN	17.00	9538.00	162146.00	S	N		0	0	02	N		0	0	
01	FB	147637	0010	S	01	UN	5.00	9500.00	47500.00	S	N		0	0	02	N		0	0	
01	FB	147638	0003	S	01	UN	2.00	50000.00	100000.00	N	N	IV01	0	0	02	S	MF11	4	4000	
01	FB	147638	0004	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147638	0005	S	01	UN	2.00	9538.00	19076.00	S	N		0	0	02	N		0	0	
01	FB	147639	0003	S	01	UN	9.00	50000.00	450000.00	N	N	IV01	0	0	02	S	MF11	4	18000	
01	FB	147639	0004	S	01	UN	9.00	9500.00	85500.00	S	N		0	0	02	N		0	0	
01	FB	147639	0005	S	01	UN	9.00	9538.00	85842.00	S	N		0	0	02	N		0	0	
01	FB	147640	0003	N	02	UN	28.00	2543.00	71204.00	S	N		0	0	02	N		0	0	
01	FB	147640	0004	N	02	UN	28.00	15226.00	426328.00	N	N	IV01	0	0	02	S	MF11	4	17053	
01	FB	147640	0005	N	02	UN	14.00	2543.00	35602.00	S	N		0	0	02	N		0	0	
01	FB	147640	0010	N	02	UN	14.00	2543.00	35602.00	S	N		0	0	02	N		0	0	
01	FB	147641	0003	S	01	UN	1.00	50000.00	50000.00	N	N	IV01	0	0	02	S	MF11	4	2000	
01	FB	147641	0004	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147641	0005	S	01	UN	1.00	9538.00	9538.00	S	N		0	0	02	N		0	0	
01	FB	147642	0003	S	01	UN	8.00	50000.00	400000.00	N	N	IV01	0	0	02	S	MF11	4	16000	
01	FB	147642	0004	S	01	UN	7.00	9500.00	66500.00	S	N		0	0	02	N		0	0	
